Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-13,2022,4,13,†,20.0,,7.5,,13.8,,4.2,,0.0,,4.0,,0.0,,4.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-14,2022,4,14,†,14.0,,8.0,,11.0,,7.0,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-15,2022,4,15,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-16,2022,4,16,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-17,2022,4,17,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-18,2022,4,18,†,7.0,,-3.0,,2.0,,16.0,,0.0,,6.6,,5.0,,20.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-19,2022,4,19,†,6.0,,0.0,,3.0,,15.0,,0.0,,2.8,,0.0,,2.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-20,2022,4,20,†,11.5,,1.0,,6.3,,11.7,,0.0,,5.5,,0.0,,5.5,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-21,2022,4,21,†,16.0,,3.5,,9.8,,8.2,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-22,2022,4,22,†,19.0,,3.0,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-23,2022,4,23,†,12.0,,2.0,,7.0,,11.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-24,2022,4,24,†,17.0,,6.5,,11.8,,6.2,,0.0,,0.5,,0.0,,0.5,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-25,2022,4,25,†,20.5,,10.5,,15.5,,2.5,,0.0,,9.8,,0.0,,9.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-26,2022,4,26,†,10.0,,1.5,,5.8,,12.2,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-27,2022,4,27,†,4.5,,-0.5,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-28,2022,4,28,†,10.5,,-2.0,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-29,2022,4,29,†,15.5,,-2.0,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-04-30,2022,4,30,†,15.0,,0.5,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-01,2022,5,1,†,12.0,,3.0,,7.5,,10.5,,0.0,,2.2,,0.0,,2.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-02,2022,5,2,†,14.0,,8.5,,11.3,,6.7,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-03,2022,5,3,†,14.5,,5.0,,9.8,,8.2,,0.0,,18.8,,0.0,,18.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-04,2022,5,4,†,16.0,,9.5,,12.8,,5.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-05,2022,5,5,†,17.0,,2.5,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-06,2022,5,6,†,17.5,,7.5,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-07,2022,5,7,†,17.0,,6.0,,11.5,,6.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-08,2022,5,8,†,17.0,,2.5,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-09,2022,5,9,†,20.5,,2.0,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-10,2022,5,10,†,22.5,,6.5,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-11,2022,5,11,†,27.0,,9.0,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-12,2022,5,12,†,28.0,,9.0,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-13,2022,5,13,†,27.5,,9.0,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-14,2022,5,14,†,27.5,,13.0,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-15,2022,5,15,†,30.0,,15.0,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-16,2022,5,16,†,17.5,,11.0,,14.3,,3.7,,0.0,,12.8,,0.0,,12.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-17,2022,5,17,†,17.0,,6.0,,11.5,,6.5,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-18,2022,5,18,†,15.5,,3.0,,9.3,,8.7,,0.0,,0.8,,0.0,,0.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-19,2022,5,19,†,21.5,,8.0,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-20,2022,5,20,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-21,2022,5,21,†,30.0,,14.5,,22.3,,0.0,,4.3,,5.8,,0.0,,5.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-22,2022,5,22,†,16.5,,9.5,,13.0,,5.0,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-23,2022,5,23,†,17.5,,5.5,,11.5,,6.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-24,2022,5,24,†,24.0,,4.0,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-25,2022,5,25,†,20.0,,7.0,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-26,2022,5,26,†,26.5,,12.5,,19.5,,0.0,,1.5,,4.3,,0.0,,4.3,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-27,2022,5,27,†,23.5,,17.0,,20.3,,0.0,,2.3,,2.2,,0.0,,2.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-28,2022,5,28,†,22.0,,13.0,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-29,2022,5,29,†,25.5,,13.0,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-30,2022,5,30,†,31.5,,13.5,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-05-31,2022,5,31,†,32.5,,15.5,,24.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-01,2022,6,1,†,26.0,,16.0,,21.0,,0.0,,3.0,,3.5,,0.0,,3.5,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-02,2022,6,2,†,21.5,,10.5,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-03,2022,6,3,†,24.5,,7.5,,16.0,,2.0,,0.0,,2.1,,0.0,,2.1,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-04,2022,6,4,†,21.0,,7.5,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-05,2022,6,5,†,25.0,,6.0,,15.5,,2.5,,0.0,,1.2,,0.0,,1.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-06,2022,6,6,†,23.5,,12.5,,18.0,,0.0,,0.0,,23.1,,0.0,,23.1,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-07,2022,6,7,†,22.5,,15.0,,18.8,,0.0,,0.8,,0.5,,0.0,,0.5,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-08,2022,6,8,†,23.0,,10.0,,16.5,,1.5,,0.0,,7.4,,0.0,,7.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-09,2022,6,9,†,22.0,,13.0,,17.5,,0.5,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-10,2022,6,10,†,24.0,,12.0,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-11,2022,6,11,†,24.0,,12.5,,18.3,,0.0,,0.3,,7.8,,0.0,,7.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-12,2022,6,12,†,24.5,,12.5,,18.5,,0.0,,0.5,,1.3,,0.0,,1.3,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-13,2022,6,13,†,24.0,,9.0,,16.5,,1.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-14,2022,6,14,†,26.0,,13.5,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-15,2022,6,15,†,26.0,,13.0,,19.5,,0.0,,1.5,,1.3,,0.0,,1.3,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-16,2022,6,16,†,32.0,,16.5,,24.3,,0.0,,6.3,,7.2,,0.0,,7.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-17,2022,6,17,†,26.5,,18.0,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-18,2022,6,18,†,20.0,,10.0,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-19,2022,6,19,†,22.0,,5.5,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-20,2022,6,20,†,23.0,,13.5,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-21,2022,6,21,†,32.5,,16.5,,24.5,,0.0,,6.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-22,2022,6,22,†,34.5,,19.0,,26.8,,0.0,,8.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-23,2022,6,23,†,28.0,,15.5,,21.8,,0.0,,3.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-24,2022,6,24,†,31.0,,11.0,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-25,2022,6,25,†,32.5,,15.0,,23.8,,0.0,,5.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-26,2022,6,26,†,30.5,,16.0,,23.3,,0.0,,5.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-27,2022,6,27,†,21.5,,14.5,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-28,2022,6,28,†,25.0,,8.5,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-29,2022,6,29,†,24.0,,12.0,,18.0,,0.0,,0.0,,2.6,,0.0,,2.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-06-30,2022,6,30,†,29.0,,10.5,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-01,2022,7,1,†,29.5,,16.5,,23.0,,0.0,,5.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-02,2022,7,2,†,29.0,,11.0,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-03,2022,7,3,†,28.0,,13.5,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-04,2022,7,4,†,29.0,,12.0,,20.5,,0.0,,2.5,,1.0,,0.0,,1.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-05,2022,7,5,†,27.0,,18.0,,22.5,,0.0,,4.5,,4.1,,0.0,,4.1,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-06,2022,7,6,†,24.0,,16.5,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-07,2022,7,7,†,28.0,,13.0,,20.5,,0.0,,2.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-08,2022,7,8,†,27.5,,14.5,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-09,2022,7,9,†,25.5,,12.5,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-10,2022,7,10,†,28.5,,13.5,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-11,2022,7,11,†,32.0,,12.0,,22.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-12,2022,7,12,†,28.0,,19.5,,23.8,,0.0,,5.8,,1.4,,0.0,,1.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-13,2022,7,13,†,24.5,,13.5,,19.0,,0.0,,1.0,,1.0,,0.0,,1.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-14,2022,7,14,†,28.0,,12.0,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-15,2022,7,15,†,28.5,,16.5,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-16,2022,7,16,†,30.5,,15.0,,22.8,,0.0,,4.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-17,2022,7,17,†,30.5,,15.0,,22.8,,0.0,,4.8,,15.5,,0.0,,15.5,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-18,2022,7,18,†,30.4,,19.0,,24.7,,0.0,,6.7,,0.3,,0.0,,0.3,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-19,2022,7,19,†,34.5,,17.0,,25.8,,0.0,,7.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-20,2022,7,20,†,32.0,,22.5,,27.3,,0.0,,9.3,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-21,2022,7,21,†,31.0,,21.5,,26.3,,0.0,,8.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-22,2022,7,22,†,32.0,,17.0,,24.5,,0.0,,6.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-23,2022,7,23,†,33.0,,19.5,,26.3,,0.0,,8.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-24,2022,7,24,†,30.5,,20.5,,25.5,,0.0,,7.5,,15.8,,0.0,,15.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-25,2022,7,25,†,23.5,,17.0,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-26,2022,7,26,†,25.5,,12.5,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-27,2022,7,27,†,28.0,,14.0,,21.0,,0.0,,3.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-28,2022,7,28,†,30.0,,18.0,,24.0,,0.0,,6.0,,3.8,,0.0,,3.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-29,2022,7,29,†,29.0,,13.5,,21.3,,0.0,,3.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-30,2022,7,30,†,27.0,,16.0,,21.5,,0.0,,3.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-07-31,2022,7,31,†,29.0,,14.0,,21.5,,0.0,,3.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-01,2022,8,1,†,30.0,,15.0,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-02,2022,8,2,†,26.5,,19.0,,22.8,,0.0,,4.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-03,2022,8,3,†,30.0,,12.0,,21.0,,0.0,,3.0,,1.2,,0.0,,1.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-04,2022,8,4,†,29.0,,21.0,,25.0,,0.0,,7.0,,2.2,,0.0,,2.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-05,2022,8,5,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-06,2022,8,6,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-07,2022,8,7,†,33.5,,22.0,,27.8,,0.0,,9.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-08,2022,8,8,†,30.7,,23.5,,27.1,,0.0,,9.1,,10.6,,0.0,,10.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-09,2022,8,9,†,22.5,,16.5,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-10,2022,8,10,†,29.0,,13.0,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-11,2022,8,11,†,26.0,,16.5,,21.3,,0.0,,3.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-12,2022,8,12,†,26.0,,10.5,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-13,2022,8,13,†,28.0,,9.0,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-14,2022,8,14,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-15,2022,8,15,†,29.5,,14.0,,21.8,,0.0,,3.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-16,2022,8,16,†,30.0,,14.5,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-17,2022,8,17,†,27.0,,15.0,,21.0,,0.0,,3.0,,7.0,,0.0,,7.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-18,2022,8,18,†,30.0,,16.0,,23.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-19,2022,8,19,†,30.5,,14.5,,22.5,,0.0,,4.5,,7.8,,0.0,,7.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-20,2022,8,20,†,31.5,,16.0,,23.8,,0.0,,5.8,,4.0,,0.0,,4.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-21,2022,8,21,†,26.5,,18.5,,22.5,,0.0,,4.5,,15.2,,0.0,,15.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-22,2022,8,22,†,25.0,,18.5,,21.8,,0.0,,3.8,,26.7,,0.0,,26.7,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-23,2022,8,23,†,29.0,,19.0,,24.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-24,2022,8,24,†,29.5,,14.5,,22.0,,0.0,,4.0,,1.9,,0.0,,1.9,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-25,2022,8,25,†,25.0,,16.5,,20.8,,0.0,,2.8,,18.0,,0.0,,18.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-26,2022,8,26,†,26.0,,18.0,,22.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-27,2022,8,27,†,25.0,,10.5,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-28,2022,8,28,†,29.0,,12.5,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-29,2022,8,29,†,31.2,,18.0,,24.6,,0.0,,6.6,,9.0,,0.0,,9.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-30,2022,8,30,†,26.0,,19.5,,22.8,,0.0,,4.8,,3.4,,0.0,,3.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-08-31,2022,8,31,†,26.5,,15.0,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-09-01,2022,9,1,†,24.0,,11.0,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-09-02,2022,9,2,†,28.0,,12.5,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-09-03,2022,9,3,†,30.0,,15.0,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-09-04,2022,9,4,†,17.0,,16.0,,16.5,,1.5,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-09-05,2022,9,5,†,21.5,,15.5,,18.5,,0.0,,0.5,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-09-06,2022,9,6,†,25.0,,14.0,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-09-07,2022,9,7,†,25.0,,14.5,,19.8,,0.0,,1.8,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-09-08,2022,9,8,†,27.5,,13.0,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-09-09,2022,9,9,†,27.5,,12.0,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-09-10,2022,9,10,†,29.0,,15.5,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2022-09-11,2022,9,11,†,25.0,,17.0,,21.0,,0.0,,3.0,,2.0,,0.0,,2.0,,0.0,,,,,
